account,out_degree,in_degree,degree_ratio,A_fprofit,A_fpprofit,A_fsize,B_fprofit,B_fpprofit,B_fsize,avg_forward_path_length,max_forward_path_length,forward_path_count,A_bprofit,A_bpprofit,A_bsize,B_bprofit,B_bpprofit,B_bsize,avg_backward_path_length,max_backward_path_length,backward_path_count
a29494,8,5,1.3333333333333333,0.0,0.0,0,1257618540000.0,1257618540000.0,3,2.0,2,3,5973455100000.0,5973455100000.0,3,2690749500000.0,2690749500000.0,3,3.0,3,3
a07987,128,38,3.282051282051282,0.0,0.0,0,285703716036383.0,285703716036383.0,3,2.0,2,3,0.0,0.0,0,113404320400000.0,113404320400000.0,3,2.0,2,3
a12296,3,2,1.0,0.0,0.0,0,1009945400000000.0,1009945400000000.0,3,2.0,2,3,0.0,0.0,0,1009988240000000.0,1009988240000000.0,2,2.0,2,2
a07928,2,1,1.0,0.0,0.0,0,66725080000.0,66725080000.0,2,2.0,2,2,0.0,0.0,0,82000000000.0,82000000000.0,1,2.0,2,1
a30762,5,4,1.0,0.0,0.0,0,5410952110000.0,5410952110000.0,3,2.0,2,3,284731368600000.0,284731368600000.0,5,9203053300000.0,9203053300000.0,5,3.0,3,5
a18873,1,2,0.3333333333333333,0.0,0.0,0,11992440000000.0,11992440000000.0,1,2.0,2,1,0.0,0.0,0,11963830000000.002,11963830000000.002,2,2.0,2,2
a05818,15,2,5.0,0.0,0.0,0,34974170000000.0,34974170000000.0,3,2.0,2,3,5970535111699387.0,5970535111699387.0,6,150159854251517.94,150159854251517.94,6,3.0,3,6
a21576,8,3,2.0,0.0,0.0,0,369197560000.0,369197560000.0,2,2.0,2,2,604800000000.0,604800000000.0,3,4782111680061.376,4782111680061.376,3,3.0,3,3
a16379,1,1,0.5,4.1247517907e+16,4.1247517907e+16,3,9533835900000.0,9533835900000.0,3,3.0,3,3,0.0,0.0,0,3201305300000.0,3201305300000.0,1,2.0,2,1
a18071,8,3,2.0,0.0,0.0,0,15852294700000.0,15852294700000.0,3,2.0,2,3,0.0,0.0,0,51590802000000.0,51590802000000.0,3,2.0,2,3
a24951,14,1,7.0,0.0,0.0,0,-28000000000.0,-28000000000.0,3,2.0,2,3,0.0,0.0,0,14250000000.0,14250000000.0,1,2.0,2,1
a19031,31,6,4.428571428571429,0.0,0.0,0,1499394558080000.0,1499394558080000.0,2,2.0,2,2,0.0,0.0,0,3299966189390000.0,3299966189390000.0,2,2.0,2,2
a06777,7,154,0.0451612903225806,0.0,0.0,0,8130881951560.396,8130881951560.396,3,2.0,2,3,0.0,0.0,0,3010558171626.9717,3010558171626.9717,3,2.0,2,3
a06029,6,6,0.8571428571428571,18721129300000.0,18721129300000.0,3,2575590000000.0,2575590000000.0,3,3.0,3,3,0.0,0.0,0,16733710700000.0,16733710700000.0,3,2.0,2,3
a11500,78,10,7.090909090909091,0.0,0.0,0,-18300582562.5,-18300582562.5,3,2.0,2,3,0.0,0.0,0,44030600000.0,44030600000.0,3,2.0,2,3
a03497,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,991390000000.0,991390000000.0,1,2.0,2,1
a12252,3,1,1.5,0.0,0.0,0,239795023187987.97,239795023187987.97,3,2.0,2,3,0.0,0.0,0,259978284000000.0,259978284000000.0,1,2.0,2,1
a20865,3,3,0.75,17381730900000.0,17381730900000.0,9,29515177812570.09,29515177812570.09,9,3.0,3,9,0.0,0.0,0,9887826603853.19,9887826603853.19,3,2.0,2,3
a05032,619,8,68.77777777777777,0.0,0.0,0,299938680000000.0,299938680000000.0,3,2.0,2,3,3.729196334764e+16,3.729196334764e+16,10,201613080000000.0,201613080000000.0,8,3.0,3,9
a09085,5,10,0.4545454545454545,1070320455746802.6,1070320455746802.6,9,3184859074390.9707,3184859074390.9707,9,3.0,3,9,0.0,0.0,0,180572179509.7925,180572179509.7925,3,2.0,2,3
a07720,2,1,1.0,0.0,0.0,0,-1835060000.0,-1835060000.0,2,2.0,2,2,0.0,0.0,0,4748000000.0,4748000000.0,1,2.0,2,1
a23594,52,7,6.5,0.0,0.0,0,128621857458944.6,128621857458944.6,3,2.0,2,3,0.0,0.0,0,101600347000000.0,101600347000000.0,3,2.0,2,3
a09754,54,110,0.4864864864864865,0.0,0.0,0,29913202770821.32,29913202770821.32,3,2.0,2,3,0.0,0.0,0,17790148470593.0,17790148470593.0,2,2.0,2,2
a08628,4,2,1.3333333333333333,0.0,0.0,0,1509894400000000.0,1509894400000000.0,3,2.0,2,3,0.0,0.0,0,1509983200000000.0,1509983200000000.0,2,2.0,2,2
a30317,119,6,17.0,0.0,0.0,0,914107100000000.0,914107100000000.0,3,2.0,2,3,368913353529519.4,368913353529519.4,7,1510430565998033.2,1510430565998033.2,7,3.0,3,7
a28884,3,4,0.6,0.0,0.0,0,130986560000000.0,130986560000000.0,3,2.0,2,3,0.0,0.0,0,110993700000000.0,110993700000000.0,3,2.0,2,3
a18642,11,25,0.4230769230769231,6172268310000000.0,6172268310000000.0,9,1637281734000000.0,1637281734000000.0,9,3.0,3,9,1.03399301699e+16,1.03399301699e+16,9,884700630000000.0,884700630000000.0,9,3.0,3,9
a12586,55,8,6.111111111111111,0.0,0.0,0,2977112699274.074,2977112699274.074,1,2.0,2,1,4941329998515.09,4941329998515.09,5,11590409998468.05,11590409998468.05,5,3.0,3,5
a21279,1,6,0.1428571428571428,0.0,0.0,0,162077034000000.0,162077034000000.0,1,2.0,2,1,0.0,0.0,0,117368782000000.02,117368782000000.02,3,2.0,2,3
a00421,35,2,11.666666666666666,0.0,0.0,0,-35221600000.0,-35221600000.0,3,2.0,2,3,0.0,0.0,0,39207870000.0,39207870000.0,2,2.0,2,2
a20170,42,3,10.5,0.0,0.0,0,-13150000000.0,-13150000000.0,3,2.0,2,3,7706383800000.0,7706383800000.0,3,55200000000.0,55200000000.0,3,3.0,3,3
a03420,14,10,1.2727272727272727,8811506333125000.0,8811506333125000.0,9,387598316925000.0,387598316925000.0,9,3.0,3,9,7.49962607025e+16,7.49962607025e+16,9,117092965800000.0,117092965800000.0,9,3.0,3,9
a11897,10,23,0.4166666666666667,1.23742553721e+17,1.23742553721e+17,9,346699979997877.5,346699979997877.5,9,3.0,3,9,0.0,0.0,0,77688000000000.0,77688000000000.0,3,2.0,2,3
a18780,1,1,0.5,0.0,0.0,0,-29693400000.0,-29693400000.0,1,2.0,2,1,0.0,0.0,0,17093400000.0,17093400000.0,1,2.0,2,1
a08621,21,3,5.25,0.0,0.0,0,-12000000000.0,-12000000000.0,3,2.0,2,3,0.0,0.0,0,17375000000.0,17375000000.0,3,2.0,2,3
a26092,87,7,10.875,0.0,0.0,0,-43152997645.87187,-43152997645.87187,3,2.0,2,3,0.0,0.0,0,38345600000.0,38345600000.0,1,2.0,2,1
a09741,16,209,0.0761904761904762,697593660000000.0,697593660000000.0,9,93585339947508.34,93585339947508.34,9,3.0,3,9,0.0,0.0,0,3652824039728.881,3652824039728.881,2,2.0,2,2
a18675,35,13,2.5,0.0,0.0,0,33740620000000.0,33740620000000.0,2,2.0,2,2,41764392000000.2,41764392000000.2,7,73744470977342.45,73744470977342.45,7,3.0,3,7
a14691,0,228,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,83315532837000.0,83315532837000.0,3,2.0,2,3
a09967,32,32,0.9696969696969696,5960137379340000.0,5960137379340000.0,9,8978874724641.0,8978874724641.0,9,3.0,3,9,0.0,0.0,0,3002452227442.127,3002452227442.127,3,2.0,2,3
a29859,6,4,1.2,0.0,0.0,0,1115669138005.4429,1115669138005.4429,3,2.0,2,3,0.0,0.0,0,922780000000.0,922780000000.0,3,2.0,2,3
a15857,44,25,1.6923076923076923,0.0,0.0,0,-261014390000.0,-261014390000.0,3,2.0,2,3,316904107035.6142,316904107035.6142,3,6586662840700238.0,6586662840700238.0,3,3.0,3,3
a24459,6,2,2.0,1415467680000000.0,1415467680000000.0,9,1360217700000.0,1360217700000.0,9,3.0,3,9,0.0,0.0,0,986623900000.0,986623900000.0,2,2.0,2,2
a25639,16,7,2.0,0.0,0.0,0,33689300000000.0,33689300000000.0,3,2.0,2,3,0.0,0.0,0,11013925000000.0,11013925000000.0,2,2.0,2,2
a12281,1,1,0.5,0.0,0.0,0,24991600000000.0,24991600000000.0,1,2.0,2,1,0.0,0.0,0,24991600000000.0,24991600000000.0,1,2.0,2,1
a08087,26,24,1.04,0.0,0.0,0,40063276980000.0,40063276980000.0,3,2.0,2,3,0.0,0.0,0,12738856700000.0,12738856700000.0,2,2.0,2,2
a17018,0,23,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,336990577730000.0,336990577730000.0,3,2.0,2,3
a27227,36,16,2.1176470588235294,1.23742553721e+17,1.23742553721e+17,9,3397971494639831.0,3397971494639831.0,9,3.0,3,9,0.0,0.0,0,1082099031869972.0,1082099031869972.0,3,2.0,2,3
a03261,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,1700000000.0,1700000000.0,1,2.0,2,1
a14488,4,2,1.3333333333333333,0.0,0.0,0,-12000000000.0,-12000000000.0,3,2.0,2,3,0.0,0.0,0,3800000000.0,3800000000.0,2,2.0,2,2
a27650,1,1,0.5,1.9475373171528252e+16,1.9475373171528252e+16,3,29924400000000.0,29924400000000.0,3,3.0,3,3,5809863920000000.0,5809863920000000.0,3,29847450000000.0,29847450000000.0,3,3.0,3,3
a02675,31,10,2.8181818181818183,30259680000000.0,30259680000000.0,3,29851404600000.0,29851404600000.0,5,2.6,3,5,8.4993714719244e+16,8.4993714719244e+16,9,71599680000000.0,71599680000000.0,9,3.0,3,9
a21289,1,1,0.5,0.0,0.0,0,2518677500000.0,2518677500000.0,1,2.0,2,1,0.0,0.0,0,2520357500000.0,2520357500000.0,1,2.0,2,1
a18997,3,3,0.75,0.0,0.0,0,-410310000000.0,-410310000000.0,3,2.0,2,3,2997480000000.0,2997480000000.0,3,341180400000.0,341180400000.0,3,3.0,3,3
a16865,7,3,1.75,0.0,0.0,0,16922399600000.0,16922399600000.0,3,2.0,2,3,0.0,0.0,0,65980505000000.0,65980505000000.0,3,2.0,2,3
a08795,1,1,0.5,0.0,0.0,0,376226400000.0,376226400000.0,1,2.0,2,1,0.0,0.0,0,400376400000.0,400376400000.0,1,2.0,2,1
a30950,0,19,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,-2618016265872.0,-2618016265872.0,3,2.0,2,3
a02194,108,56,1.894736842105263,0.0,0.0,0,1.1889964649125e+16,1.1889964649125e+16,3,2.0,2,3,1.167532895494695e+16,1.167532895494695e+16,9,3.7122760398e+16,3.7122760398e+16,9,3.0,3,9
a16840,4,0,4.0,0.0,0.0,0,-68204120000.0,-68204120000.0,3,2.0,2,3,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a03485,1,1,0.5,0.0,0.0,0,1842556000000.0,1842556000000.0,1,2.0,2,1,0.0,0.0,0,1844866000000.0,1844866000000.0,1,2.0,2,1
a20063,1028,48,20.979591836734695,0.0,0.0,0,749697912477577.0,749697912477577.0,3,2.0,2,3,0.0,0.0,0,380752480430000.0,380752480430000.0,3,2.0,2,3
a22540,1,1,0.5,0.0,0.0,0,991160000000.0,991160000000.0,1,2.0,2,1,0.0,0.0,0,984000000000.0,984000000000.0,1,2.0,2,1
a24995,45,0,45.0,0.0,0.0,0,8084940000000.0,8084940000000.0,3,2.0,2,3,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a16261,54,29,1.8,9.8999226e+16,9.8999226e+16,9,2777160707910000.0,2777160707910000.0,9,3.0,3,9,12663738300000.0,12663738300000.0,9,2777061240600000.0,2777061240600000.0,9,3.0,3,9
a15445,5,1,2.5,0.0,0.0,0,-14940000000.0,-14940000000.0,2,2.0,2,2,38935400000.0,38935400000.0,3,85248000000.0,85248000000.0,3,3.0,3,3
a31001,5,3,1.25,0.0,0.0,0,100613564920708.44,100613564920708.44,3,2.0,2,3,0.0,0.0,0,106605183254520.0,106605183254520.0,2,2.0,2,2
a15741,9,1,4.5,0.0,0.0,0,-109543648000.0,-109543648000.0,3,2.0,2,3,0.0,0.0,0,299550000000.0,299550000000.0,1,2.0,2,1
a01844,2,0,2.0,0.0,0.0,0,4851029588462.16,4851029588462.16,2,2.0,2,2,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a00738,3,3,0.75,1796511375000.0,1796511375000.0,9,30819431100000.0,30819431100000.0,9,3.0,3,9,0.0,0.0,0,8558581700000.0,8558581700000.0,3,2.0,2,3
a01194,139,3,34.75,0.0,0.0,0,8065019999693.61,8065019999693.61,3,2.0,2,3,0.0,0.0,0,478498119582.208,478498119582.208,2,2.0,2,2
a09315,3,2,1.0,0.0,0.0,0,1009894970000000.0,1009894970000000.0,3,2.0,2,3,0.0,0.0,0,1009977740000000.0,1009977740000000.0,2,2.0,2,2
a21227,10,9,1.0,1027210000000000.0,1027210000000000.0,3,203414000000000.0,203414000000000.0,3,3.0,3,3,1.5502094537999998e+16,1.5502094537999998e+16,9,1237959900000000.0,1237959900000000.0,9,3.0,3,9
a09840,21,20,1.0,388985221537600.0,388985221537600.0,2,91766892100000.0,91766892100000.0,4,2.5,3,4,0.0,0.0,0,26767884900000.0,26767884900000.0,1,2.0,2,1
a26073,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,1016913000000.0,1016913000000.0,1,2.0,2,1
a08449,33,5,5.5,0.0,0.0,0,1694200000000.0,1694200000000.0,2,2.0,2,2,820104977100000.0,820104977100000.0,5,9452424935879.16,9452424935879.16,5,3.0,3,5
a07867,2,1,1.0,0.0,0.0,0,16377010000.0,16377010000.0,2,2.0,2,2,0.0,0.0,0,31740000000.0,31740000000.0,1,2.0,2,1
a07325,4,45,0.0869565217391304,0.0,0.0,0,20480000000000.0,20480000000000.0,3,2.0,2,3,0.0,0.0,0,2558705581322.896,2558705581322.896,3,2.0,2,3
a07106,34,47,0.7083333333333334,1.23742553721e+17,1.23742553721e+17,9,1125653418771624.4,1125653418771624.4,9,3.0,3,9,0.0,0.0,0,307695606257208.1,307695606257208.1,3,2.0,2,3
a08495,128,1,64.0,0.0,0.0,0,-15843099500000.0,-15843099500000.0,3,2.0,2,3,0.0,0.0,0,24986140000000.0,24986140000000.0,1,2.0,2,1
a17888,5,2,1.6666666666666667,0.0,0.0,0,-4552620000.0,-4552620000.0,3,2.0,2,3,0.0,0.0,0,23963257397.266,23963257397.266,2,2.0,2,2
a09296,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,-9240000000.0,-9240000000.0,1,2.0,2,1
a23091,6,5,1.0,0.0,0.0,0,31297550000000.0,31297550000000.0,2,2.0,2,2,675535143550000.0,675535143550000.0,7,310617960000000.0,310617960000000.0,7,3.0,3,7
a21807,1,2,0.3333333333333333,0.0,0.0,0,-21660000000.0,-21660000000.0,1,2.0,2,1,0.0,0.0,0,-96000000000.0,-96000000000.0,2,2.0,2,2
a02468,1,1,0.5,0.0,0.0,0,632211100000.0,632211100000.0,1,2.0,2,1,5.7710682299989576e+16,5.7710682299989576e+16,3,1993653300000.0,1993653300000.0,3,3.0,3,3
a13019,1,1,0.5,0.0,0.0,0,4686424400000.0,4686424400000.0,1,2.0,2,1,0.0,0.0,0,4688104400000.0,4688104400000.0,1,2.0,2,1
a14780,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,-9240000000.0,-9240000000.0,1,2.0,2,1
a20843,78,2,26.0,0.0,0.0,0,128867784000.0,128867784000.0,3,2.0,2,3,0.0,0.0,0,409724496000.0,409724496000.0,2,2.0,2,2
a31192,199,60,3.262295081967213,-57466201418.89272,-57466201418.89272,2,39120830000000.0,39120830000000.0,3,2.6666666666666665,3,3,0.0,0.0,0,10606196000000.0,10606196000000.0,1,2.0,2,1
a18933,3,2,1.0,0.0,0.0,0,1009941484700000.0,1009941484700000.0,3,2.0,2,3,0.0,0.0,0,1009987400000000.0,1009987400000000.0,2,2.0,2,2
a29956,11,10,1.0,0.0,0.0,0,553073713878477.06,553073713878477.06,3,2.0,2,3,-2520000000.0,-2520000000.0,3,115354387500000.0,115354387500000.0,3,3.0,3,3
a15000,30,29,1.0,0.0,0.0,0,300948213780000.0,300948213780000.0,3,2.0,2,3,3.87516276e+16,3.87516276e+16,9,790811808000000.0,790811808000000.0,9,3.0,3,9
a21347,22,6,3.142857142857143,0.0,0.0,0,-23100000000.0,-23100000000.0,3,2.0,2,3,0.0,0.0,0,15279950000.0,15279950000.0,3,2.0,2,3
a15270,14,7,1.75,0.0,0.0,0,115546749100000.0,115546749100000.0,3,2.0,2,3,0.0,0.0,0,164361436200000.0,164361436200000.0,3,2.0,2,3
a02836,8,4,1.6,0.0,0.0,0,-159000000000.0,-159000000000.0,3,2.0,2,3,0.0,0.0,0,195390000000.0,195390000000.0,3,2.0,2,3
a15375,6,12,0.4615384615384615,1.23742553721e+17,1.23742553721e+17,9,642180060000000.0,642180060000000.0,9,3.0,3,9,0.0,0.0,0,410214740000000.0,410214740000000.0,3,2.0,2,3
a17004,1,1,0.5,0.0,0.0,0,-10000000000.0,-10000000000.0,1,2.0,2,1,0.0,0.0,0,9580000000.0,9580000000.0,1,2.0,2,1
a01111,0,16,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,75728691219326.44,75728691219326.44,3,2.0,2,3
a17124,3,4,0.6,0.0,0.0,0,1624379300000.0,1624379300000.0,3,2.0,2,3,0.0,0.0,0,1536794969170.3398,1536794969170.3398,3,2.0,2,3
a14143,27,20,1.2857142857142858,2.1023125500000004e+16,2.1023125500000004e+16,9,957510209880000.0,957510209880000.0,9,3.0,3,9,0.0,0.0,0,15703969000000.0,15703969000000.0,1,2.0,2,1
a07275,59,10,5.363636363636363,0.0,0.0,0,65992569666823.97,65992569666823.97,3,2.0,2,3,0.0,0.0,0,581100000000.0,581100000000.0,1,2.0,2,1
a15412,2,7,0.25,0.0,0.0,0,5.17603814574583e+16,5.17603814574583e+16,2,2.0,2,2,0.0,0.0,0,4.67464673364583e+16,4.67464673364583e+16,3,2.0,2,3
a26318,1,1,0.5,4473313419600000.0,4473313419600000.0,3,208187225700000.0,208187225700000.0,3,3.0,3,3,0.0,0.0,0,69410864000000.0,69410864000000.0,1,2.0,2,1
a24485,2,3,0.5,0.0,0.0,0,998320000000.0,998320000000.0,1,2.0,2,1,0.0,0.0,0,57690000000.0,57690000000.0,1,2.0,2,1
a29221,4,12,0.3076923076923077,0.0,0.0,0,-133500000000.0,-133500000000.0,2,2.0,2,2,5359420369259999.0,5359420369259999.0,9,856433029001.4,856433029001.4,9,3.0,3,9
a02872,0,6,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,629187472570000.0,629187472570000.0,3,2.0,2,3
a14682,92,230,0.3982683982683982,0.0,0.0,0,60821616866864.734,60821616866864.734,3,2.0,2,3,0.0,0.0,0,7748468037162.637,7748468037162.637,3,2.0,2,3
a05763,1,0,1.0,0.0,0.0,0,-140975820000.0,-140975820000.0,1,2.0,2,1,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a21773,43,4,8.6,0.0,0.0,0,34910144639410.734,34910144639410.734,3,2.0,2,3,0.0,0.0,0,12398690000.0,12398690000.0,1,2.0,2,1
a03300,8,11,0.6666666666666666,0.0,0.0,0,64063880000000.0,64063880000000.0,3,2.0,2,3,0.0,0.0,0,59997055440000.0,59997055440000.0,2,2.0,2,2
a28613,0,5,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,-1310400021728.0,-1310400021728.0,3,2.0,2,3
a28731,1,1,0.5,0.0,0.0,0,1448110000000.0,1448110000000.0,1,2.0,2,1,0.0,0.0,0,1498425000000.0,1498425000000.0,1,2.0,2,1
a23211,3,2,1.0,0.0,0.0,0,1009824500000000.0,1009824500000000.0,3,2.0,2,3,0.0,0.0,0,1009962200000000.0,1009962200000000.0,2,2.0,2,2
a10338,7,5,1.1666666666666667,0.0,0.0,0,1016449040524.57,1016449040524.57,2,2.0,2,2,0.0,0.0,0,16544983300000.0,16544983300000.0,3,2.0,2,3
a03885,20,10,1.818181818181818,0.0,0.0,0,-264000000000.0,-264000000000.0,3,2.0,2,3,3344112899693.61,3344112899693.61,9,791010000000.0,791010000000.0,9,3.0,3,9
a10117,5,2,1.6666666666666667,0.0,0.0,0,192611425600.0,192611425600.0,3,2.0,2,3,0.0,0.0,0,571649999611.0801,571649999611.0801,2,2.0,2,2
a06741,0,50,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,6234882191421.12,6234882191421.12,3,2.0,2,3
a21446,98,21,4.454545454545454,0.0,0.0,0,-585000002188.5,-585000002188.5,2,2.0,2,2,0.0,0.0,0,2982654754861.5776,2982654754861.5776,3,2.0,2,3
a10044,14,8,1.5555555555555556,0.0,0.0,0,-72000000000.0,-72000000000.0,3,2.0,2,3,0.0,0.0,0,13553540000.0,13553540000.0,3,2.0,2,3
a04894,1,1,0.5,0.0,0.0,0,53900000000.0,53900000000.0,1,2.0,2,1,0.0,0.0,0,56000000000.0,56000000000.0,1,2.0,2,1
a10665,1,1,0.5,0.0,0.0,0,-3600000000.0,-3600000000.0,1,2.0,2,1,0.0,0.0,0,4000000000.0,4000000000.0,1,2.0,2,1
a30729,24,1,12.0,0.0,0.0,0,-68255028000.0,-68255028000.0,3,2.0,2,3,0.0,0.0,0,380200000000.0,380200000000.0,1,2.0,2,1
a11206,0,56,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,1501671404818.2507,1501671404818.2507,3,2.0,2,3
a21657,3,13,0.2142857142857142,0.0,0.0,0,149955900000000.0,149955900000000.0,1,2.0,2,1,0.0,0.0,0,26947245716234.863,26947245716234.863,1,2.0,2,1
a01629,1,1,0.5,0.0,0.0,0,621974700000.0,621974700000.0,1,2.0,2,1,0.0,0.0,0,661874700000.0,661874700000.0,1,2.0,2,1
a20217,3,1,1.5,0.0,0.0,0,7341950000.0,7341950000.0,3,2.0,2,3,0.0,0.0,0,16933840000.0,16933840000.0,1,2.0,2,1
a11643,1,1,0.5,0.0,0.0,0,1031548500000.0,1031548500000.0,1,2.0,2,1,0.0,0.0,0,1033648500000.0,1033648500000.0,1,2.0,2,1
a26616,61,52,1.150943396226415,0.0,0.0,0,661548480680000.0,661548480680000.0,3,2.0,2,3,1.20334721208e+17,1.20334721208e+17,9,899759850000000.0,899759850000000.0,9,3.0,3,9
a26334,56,44,1.2444444444444445,3392415659997906.0,3392415659997906.0,9,226288025700000.0,226288025700000.0,9,3.0,3,9,0.0,0.0,0,19347131900000.0,19347131900000.0,1,2.0,2,1
a30125,0,108,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,4110118400000.0,4110118400000.0,3,2.0,2,3
a10800,1,1,0.5,0.0,0.0,0,4990340000000.0,4990340000000.0,1,2.0,2,1,0.0,0.0,0,4987400000000.0,4987400000000.0,1,2.0,2,1
a09833,2,3,0.5,0.0,0.0,0,1842400700000.0,1842400700000.0,2,2.0,2,2,0.0,0.0,0,1701520000000.0,1701520000000.0,2,2.0,2,2
a14616,4,5,0.6666666666666666,4.799922060000001e+16,4.799922060000001e+16,9,868482540300000.0,868482540300000.0,9,3.0,3,9,0.0,0.0,0,204333041300000.03,204333041300000.03,3,2.0,2,3
a20994,2,1,1.0,0.0,0.0,0,11069500000.0,11069500000.0,1,2.0,2,1,0.0,0.0,0,49982000000000.0,49982000000000.0,1,2.0,2,1
a02733,2,5,0.3333333333333333,0.0,0.0,0,-14862000000.0,-14862000000.0,1,2.0,2,1,0.0,0.0,0,1888172540000.0,1888172540000.0,3,2.0,2,3
a15037,0,105,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,15860629475171.426,15860629475171.426,3,2.0,2,3
a16252,218,31,6.8125,0.0,0.0,0,67704894938619.41,67704894938619.41,3,2.0,2,3,0.0,0.0,0,12924379999693.61,12924379999693.61,2,2.0,2,2
a28146,13,23,0.5416666666666666,0.0,0.0,0,5541433919068278.0,5541433919068278.0,3,2.0,2,3,2886864975381426.0,2886864975381426.0,6,2538229288600235.0,2538229288600235.0,7,2.857142857142857,3,7
a22067,1,2,0.3333333333333333,0.0,0.0,0,10044549200000.0,10044549200000.0,1,2.0,2,1,0.0,0.0,0,10044549200000.0,10044549200000.0,2,2.0,2,2
a27105,135,132,1.0150375939849623,2525520608501562.5,2525520608501562.5,9,1085485255200000.2,1085485255200000.2,9,3.0,3,9,3112954220164000.0,3112954220164000.0,9,17009629200000.0,17009629200000.0,9,3.0,3,9
a11255,3,2,1.0,0.0,0.0,0,1009941500000000.0,1009941500000000.0,3,2.0,2,3,0.0,0.0,0,1009987400000000.0,1009987400000000.0,2,2.0,2,2
a17721,11,2,3.6666666666666665,0.0,0.0,0,-237223880000.0,-237223880000.0,2,2.0,2,2,0.0,0.0,0,51925347911414.72,51925347911414.72,1,2.0,2,1
a06311,4,3,1.0,0.0,0.0,0,45386600000.0,45386600000.0,3,2.0,2,3,0.0,0.0,0,57829900000.0,57829900000.0,2,2.0,2,2
a13961,14,8,1.5555555555555556,0.0,0.0,0,284555986390000.0,284555986390000.0,3,2.0,2,3,0.0,0.0,0,535320000000.0,535320000000.0,1,2.0,2,1
a08735,2,1,1.0,0.0,0.0,0,4218473844220.45,4218473844220.45,2,2.0,2,2,0.0,0.0,0,4229393844424.1504,4229393844424.1504,1,2.0,2,1
a01414,18,6,2.5714285714285716,0.0,0.0,0,100149103800000.0,100149103800000.0,3,2.0,2,3,1.8141167390994852e+16,1.8141167390994852e+16,5,126280275703586.23,126280275703586.23,5,3.0,3,5
a10200,76,15,4.75,0.0,0.0,0,-74478990592.98137,-74478990592.98137,3,2.0,2,3,0.0,0.0,0,198327224000.0,198327224000.0,3,2.0,2,3
a05122,1,3,0.25,0.0,0.0,0,10818199700000.0,10818199700000.0,1,2.0,2,1,0.0,0.0,0,10813999700000.0,10813999700000.0,3,2.0,2,3
a09133,4,27,0.1428571428571428,46184124000000.0,46184124000000.0,9,25373594054679.22,25373594054679.22,9,3.0,3,9,0.0,0.0,0,2539225093222.667,2539225093222.667,3,2.0,2,3
a02262,22,13,1.5714285714285714,1120222200000000.0,1120222200000000.0,9,4565930400000.0,4565930400000.0,9,3.0,3,9,0.0,0.0,0,1446000000000.0,1446000000000.0,3,2.0,2,3
a16960,0,329,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,933178940489.7957,933178940489.7957,1,2.0,2,1
a01802,3,32,0.0909090909090909,0.0,0.0,0,671756918500000.0,671756918500000.0,3,2.0,2,3,0.0,0.0,0,299965560000000.0,299965560000000.0,2,2.0,2,2
a04123,1,1,0.5,0.0,0.0,0,9982780000000.0,9982780000000.0,1,2.0,2,1,0.0,0.0,0,9991390000000.0,9991390000000.0,1,2.0,2,1
a17368,3,9,0.3,0.0,0.0,0,-1547638000.0,-1547638000.0,3,2.0,2,3,0.0,0.0,0,3370000000.0,3370000000.0,3,2.0,2,3
a09263,66,16,3.8823529411764706,0.0,0.0,0,89526330466733.64,89526330466733.64,3,2.0,2,3,0.0,0.0,0,17581365700000.0,17581365700000.0,1,2.0,2,1
a08337,106,18,5.578947368421052,0.0,0.0,0,75448661117989.12,75448661117989.12,3,2.0,2,3,0.0,0.0,0,9008959970333.922,9008959970333.922,1,2.0,2,1
a22507,3,2,1.0,0.0,0.0,0,1009898600000000.0,1009898600000000.0,3,2.0,2,3,0.0,0.0,0,1009978160000000.0,1009978160000000.0,2,2.0,2,2
