account,A_fprofit,A_fpprofit,A_fsize,B_fprofit,B_fpprofit,B_fsize,A_bprofit,A_bpprofit,A_bsize,B_bprofit,B_bpprofit,B_bsize
a22214,0.0,0.0,0,5272616365007376.0,5272616365007376.0,5,177243504338925.0,177243504338925.0,13,1.1692770807302952e+16,1.1692770807302952e+16,13
a05538,0.0,0.0,0,260945500000.0,260945500000.0,1,0.0,0.0,0,262625500000.0,262625500000.0,1
a02332,351700000000.0,351700000000.0,3,97212075000.0,97212075000.0,6,125404025000.0,125404025000.0,2,117000000000.0,117000000000.0,2
a18471,1199064800000.0,1199064800000.0,1,11860662793300.826,11860662793300.826,5,742553564756230.0,742553564756230.0,6,9518670318194.326,9518670318194.326,9
a18039,0.0,0.0,0,0.0,0.0,0,692066142500000.0,692066142500000.0,5,4632500000000.0,4632500000000.0,5
a14553,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,16216219999.57958,16216219999.57958,1
a29501,0.0,0.0,0,1697835500000.0,1697835500000.0,2,31366773599999.98,31366773599999.98,5,8556127500000.0,8556127500000.0,5
a07900,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,185719700000.0,185719700000.0,1
a21837,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,274840000000.0,274840000000.0,5
a16495,0.0,0.0,0,354067717949000.0,354067717949000.0,5,19997900000000.0,19997900000000.0,1,414169209949000.0,414169209949000.0,4
a08435,0.0,0.0,0,0.0,0.0,5,43491389390000.0,43491389390000.0,5,495800000000.0,495800000000.0,5
a19047,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,8740000000.0,8740000000.0,1
a16938,0.0,0.0,0,640131551831556.6,640131551831556.6,5,3844245835429.719,3844245835429.719,1,685909759580000.0,685909759580000.0,5
a01134,687240542500000.0,687240542500000.0,25,342067700000000.0,342067700000000.0,25,0.0,0.0,0,49630447165000.0,49630447165000.0,5
a17924,0.0,0.0,0,6830423500000.0,6830423500000.0,5,17821022040534.95,17821022040534.95,25,27643519613181.8,27643519613181.8,25
a22251,380986480500.0,380986480500.0,5,55372650000.0,55372650000.0,6,427971190000.0,427971190000.0,5,249983400000.0,249983400000.0,5
a09394,0.0,0.0,0,2185847566553.41,2185847566553.41,5,598885739396947.4,598885739396947.4,5,2262775432767.05,2262775432767.05,9
a27812,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1284021721671.2798,1284021721671.2798,1
a07747,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,70800000000.0,70800000000.0,1
a14392,373013603900000.0,373013603900000.0,25,1036116625000000.0,1036116625000000.0,25,0.0,0.0,0,27612721850000.0,27612721850000.0,5
a23132,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,64440000000.0,64440000000.0,1
a09397,0.0,0.0,0,0.0,0.0,5,1532590000000.0,1532590000000.0,5,13576513425053.686,13576513425053.686,8
a30934,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,8140160000.0,8140160000.0,1
a22243,0.0,0.0,0,325542590000.0,325542590000.0,2,0.0,0.0,0,348740000000.0,348740000000.0,1
a01144,940570000000.0,940570000000.0,2,4228564640140.949,4228564640140.949,6,4860558300140.949,4860558300140.949,4,2953326090323.132,2953326090323.132,5
a21372,2301702338604248.0,2301702338604248.0,20,705836981000000.0,705836981000000.0,20,197117915038318.4,197117915038318.4,15,585566881000000.0,585566881000000.0,16
a04619,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,110263557871213.4,110263557871213.4,5
a17391,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,4597760000000.0,4597760000000.0,1
a20967,0.0,0.0,0,12827285260856.783,12827285260856.783,5,0.0,0.0,0,2500300817756.1445,2500300817756.1445,5
a25822,0.0,0.0,0,609600000000.0,609600000000.0,1,0.0,0.0,0,603930000000.0,603930000000.0,1
a01157,0.0,0.0,0,20982780000000.0,20982780000000.0,1,297964970767238.06,297964970767238.06,5,24885520625000.0,24885520625000.0,7
a28281,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,97393375000.0,97393375000.0,1
a25296,414064836500000.0,414064836500000.0,25,32733605500000.0,32733605500000.0,25,0.0,0.0,0,7013386172347.893,7013386172347.893,5
a03949,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,30331441300000.0,30331441300000.0,3
a07921,0.0,0.0,0,85440663634356.19,85440663634356.19,5,0.0,0.0,0,375274726759983.0,375274726759983.0,5
a21058,0.0,0.0,0,3937993400000.0,3937993400000.0,1,0.0,0.0,0,3941353400000.0,3941353400000.0,1
a23310,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5
a17589,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,107689600000.0,107689600000.0,3
a14311,0.0,0.0,0,1009902500000000.0,1009902500000000.0,3,0.0,0.0,0,1009979000000000.0,1009979000000000.0,2
a22944,0.0,0.0,0,8713514653715.896,8713514653715.896,5,0.0,0.0,0,4189939420893.584,4189939420893.584,5
a17634,0.0,0.0,0,1948877800000.0,1948877800000.0,5,0.0,0.0,0,1174014500000.0,1174014500000.0,5
a23921,0.0,0.0,0,484648800000.0,484648800000.0,1,0.0,0.0,0,520655000000.11,520655000000.11,1
a01101,1229260500000000.0,1229260500000000.0,25,2.0488590865e+16,2.0488590865e+16,25,95198930268696.56,95198930268696.56,10,1.015389164e+16,1.015389164e+16,13
a27828,0.0,0.0,0,15366967000000.0,15366967000000.0,5,81700596199999.98,81700596199999.98,10,353996952300000.0,353996952300000.0,13
a06954,0.0,0.0,0,20610000000000.0,20610000000000.0,5,207311400000000.0,207311400000000.0,25,261939500000000.0,261939500000000.0,25
a16609,0.0,0.0,0,2358375649937.362,2358375649937.362,5,1991151700000.0,1991151700000.0,1,399175000000.0,399175000000.0,1
a06543,6079000000000.0,6079000000000.0,25,524179131915754.94,524179131915754.94,25,0.0,0.0,0,6282169982425.852,6282169982425.852,5
a15049,0.0,0.0,0,0.0,0.0,0,348084544677850.0,348084544677850.0,10,113968231198475.38,113968231198475.38,12
a09414,0.0,0.0,0,0.0,0.0,5,40299703378500.0,40299703378500.0,25,5249595000000.0,5249595000000.0,25
a20652,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,47189999767.0,47189999767.0,5
a23270,0.0,0.0,0,334165541222.46356,334165541222.46356,2,0.0,0.0,0,672990000000.0,672990000000.0,2
a11679,0.0,0.0,0,24993699999599.527,24993699999599.527,5,73860808760973.62,73860808760973.62,10,406152733850000.0,406152733850000.0,13
a05597,0.0,0.0,0,115982670000000.0,115982670000000.0,5,0.0,0.0,0,185597317123788.88,185597317123788.88,5
a16834,0.0,0.0,0,53193000000000.07,53193000000000.07,1,3045045141440000.0,3045045141440000.0,5,265885900000000.0,265885900000000.0,5
a16402,0.0,0.0,0,72102278455374.94,72102278455374.94,5,0.0,0.0,0,81121361712646.8,81121361712646.8,5
a20492,0.0,0.0,0,4995590000000.0,4995590000000.0,5,1639831343648819.8,1639831343648819.8,8,2554351430000000.0,2554351430000000.0,10
a11999,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0,1580000000.0,1580000000.0,1
a00748,1.99727195464e+16,1.99727195464e+16,17,464675721500000.0,464675721500000.0,18,766789054390000.0,766789054390000.0,6,214611164700000.0,214611164700000.0,9
a15488,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5
a22029,0.0,0.0,0,4436323302281.398,4436323302281.398,5,508627330799495.9,508627330799495.9,15,170980923100000.0,170980923100000.0,17
a19472,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,194700000000.0,194700000000.0,1
a27644,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,1
a20097,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,12874800000.0,12874800000.0,5
a28070,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,24640000000.0,24640000000.0,5
a01232,0.0,0.0,0,2165478167984.34,2165478167984.34,3,0.0,0.0,0,2461751200000.0,2461751200000.0,3
a22590,24449391846286.71,24449391846286.71,15,3616986695000001.0,3616986695000001.0,15,1471370450000000.0,1471370450000000.0,15,178285323000000.0,178285323000000.0,15
a09881,0.0,0.0,0,4853660625000.0,4853660625000.0,5,1525930314670000.0,1525930314670000.0,5,28297964000000.0,28297964000000.0,9
a30108,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,0.0,0.0,5
a08164,228651000000.0,228651000000.0,5,868251000000.0,868251000000.0,9,1573696200270.0,1573696200270.0,25,1386255000268.95,1386255000268.95,25
a26905,0.0,0.0,0,18078421050000.0,18078421050000.0,5,0.0,0.0,0,15140051200000.2,15140051200000.2,5
a11398,0.0,0.0,0,0.0,0.0,5,55507637171267.05,55507637171267.05,10,32118363007847.4,32118363007847.4,13
a08751,0.0,0.0,0,35925850000000.0,35925850000000.0,5,0.0,0.0,0,44871762100000.0,44871762100000.0,5
a00098,5958741000000.0,5958741000000.0,3,4310147109069.64,4310147109069.64,6,668103747663686.4,668103747663686.4,10,450498575585000.0,450498575585000.0,13
a20091,0.0,0.0,0,13818751800000.0,13818751800000.0,5,0.0,0.0,0,13904492464656.572,13904492464656.572,5
a13474,149205441560000.0,149205441560000.0,10,76737159850000.0,76737159850000.0,13,0.0,0.0,2,432702800000.0,432702800000.0,5
a21945,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,139296721240000.0,139296721240000.0,5
a23048,1.07262885947455e+16,1.07262885947455e+16,25,240726544704402.9,240726544704402.9,25,0.0,0.0,0,5057153193100.87,5057153193100.87,5
a12857,414064836500000.0,414064836500000.0,25,10186358500000.0,10186358500000.0,25,0.0,0.0,0,2503936677339.2705,2503936677339.2705,5
a20660,0.0,0.0,0,15599326349024.64,15599326349024.64,5,53944329960000.0,53944329960000.0,6,19202616240000.0,19202616240000.0,9
a06025,0.0,0.0,0,24540000000.0,24540000000.0,2,0.0,0.0,0,0.0,0.0,1
a18137,0.0,0.0,0,1009961000000000.0,1009961000000000.0,3,0.0,0.0,0,1009991600000000.0,1009991600000000.0,2
a11404,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,967554900000.0,967554900000.0,5
a00153,197872320000.0,197872320000.0,10,1223047000000.0,1223047000000.0,12,0.0,0.0,0,320600000000.0,320600000000.0,2
a02945,149205441560000.0,149205441560000.0,10,45515873583000.0,45515873583000.0,10,0.0,0.0,0,9178924716600.0,9178924716600.0,3
a00427,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,1998110000000.0,1998110000000.0,1
a14432,7349528774861326.0,7349528774861326.0,25,19778950989149.836,19778950989149.836,25,0.0,0.0,0,2499231202849.8936,2499231202849.8936,5
a28150,127200000000.0,127200000000.0,6,12638000000000.0,12638000000000.0,8,716483212000000.0,716483212000000.0,9,13360507016352.916,13360507016352.916,10
a27039,0.0,0.0,0,60101100000.0,60101100000.0,5,0.0,0.0,0,0.0,0.0,5
a07181,0.0,0.0,0,3054559600000.0,3054559600000.0,1,0.0,0.0,0,3090049600000.0,3090049600000.0,1
a24742,0.0,0.0,0,30574582400000.0,30574582400000.0,5,0.0,0.0,0,31018473666357.586,31018473666357.586,5
a14748,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,11339880000.0,11339880000.0,5
a12639,472490000000.0,472490000000.0,1,201463900000.0,201463900000.0,5,581245900000.0,581245900000.0,2,1395039100000.0,1395039100000.0,3
a14551,0.0,0.0,0,0.0,0.0,5,614526934874.9999,614526934874.9999,5,18196672998541.0,18196672998541.0,8
a11647,35260121100000.0,35260121100000.0,5,10455952128658.32,10455952128658.32,9,0.0,0.0,0,2393432594921.954,2393432594921.954,5
a30495,0.0,0.0,5,34647580000000.0,34647580000000.0,9,9765666946800000.0,9765666946800000.0,5,7983935000000.0,7983935000000.0,6
a21958,74602720780000.0,74602720780000.0,5,81180856227380.4,81180856227380.4,5,0.0,0.0,0,4393252069603.6265,4393252069603.6265,5
a03466,0.0,0.0,0,100879630000000.0,100879630000000.0,2,0.0,0.0,0,100836880000000.0,100836880000000.0,1
a27981,0.0,0.0,0,120490210991800.69,120490210991800.69,5,343080163140000.0,343080163140000.0,10,551053984000000.0,551053984000000.0,11
a05123,0.0,0.0,0,920200000000.0,920200000000.0,1,0.0,0.0,0,975800000000.0,975800000000.0,1
a02855,0.0,0.0,0,4457235080000.0,4457235080000.0,5,6303802370791.404,6303802370791.404,5,47137861500000.0,47137861500000.0,9
a15435,1820810192499095.2,1820810192499095.2,25,330055170000000.0,330055170000000.0,25,657170622145917.1,657170622145917.1,25,224709850000000.0,224709850000000.0,25
a22017,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,5950000000.0,5950000000.0,1
a06188,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,0.0,0.0,5
a23333,0.0,0.0,0,1477774750000.0,1477774750000.0,5,11018406637835.535,11018406637835.535,15,22837244165953.496,22837244165953.496,17
a16000,31718490000000.0,31718490000000.0,15,4805523470000.0,4805523470000.0,17,7259000000000.0,7259000000000.0,18,11950900000000.0,11950900000000.0,19
a02889,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,123630000481.65,123630000481.65,5
a19189,0.0,0.0,0,1009991731000000.0,1009991731000000.0,2,0.0,0.0,0,1010013800000000.0,1010013800000000.0,1
a24760,0.0,0.0,0,4170300000000.0,4170300000000.0,5,146892096299080.8,146892096299080.8,12,117539936100000.0,117539936100000.0,14
a29756,0.0,0.0,0,27775825670083.13,27775825670083.13,5,501914765605170.6,501914765605170.6,3,24817519929967.49,24817519929967.49,5
a26380,4250000000.0,4250000000.0,2,186479493700.0,186479493700.0,4,0.0,0.0,0,91517343750.0,91517343750.0,2
a10034,43500000000.0,43500000000.0,20,379193969565500.0,379193969565500.0,21,1994778783904000.0,1994778783904000.0,10,256170458957303.16,256170458957303.16,13
a09136,0.0,0.0,0,0.0,0.0,4,0.0,0.0,0,227240000000.0,227240000000.0,3
a06054,836899424000000.0,836899424000000.0,25,381946150000000.0,381946150000000.0,25,322503030070.0,322503030070.0,5,39973981297000.0,39973981297000.0,5
a13507,363167820241.5314,363167820241.5314,1,460783752000.0,460783752000.0,5,666251100483.0627,666251100483.0627,2,1300729740483.0627,1300729740483.0627,5
a19271,0.0,0.0,0,9920420563349.98,9920420563349.98,5,0.0,0.0,0,10003404692743.578,10003404692743.578,5
a05736,0.0,0.0,0,0.0,0.0,5,31820843484000.0,31820843484000.0,5,23478500991875.0,23478500991875.0,5
a29999,0.0,0.0,0,20894936700000.0,20894936700000.0,5,3405367200000.0,3405367200000.0,5,12581699100000.0,12581699100000.0,9
a04219,0.0,0.0,0,50359106100000.0,50359106100000.0,5,0.0,0.0,0,51733220100000.0,51733220100000.0,5
a14875,0.0,0.0,0,669278407100000.0,669278407100000.0,5,0.0,0.0,0,479052560000000.0,479052560000000.0,5
a28178,0.0,0.0,0,71755230600000.0,71755230600000.0,4,0.0,0.0,0,71789182100000.0,71789182100000.0,1
a24195,0.0,0.0,0,4898935294000.0,4898935294000.0,5,18862494542625.28,18862494542625.28,5,14989500000000.0,14989500000000.0,5
a17811,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,0.0,0.0,5
a10694,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,169085920070.64,169085920070.64,4
a15648,0.0,0.0,0,1009914595200000.0,1009914595200000.0,3,0.0,0.0,0,1009966400000000.0,1009966400000000.0,4
a03721,1185733210115013.2,1185733210115013.2,12,642463724308481.6,642463724308481.6,14,529104730000000.0,529104730000000.0,17,2277055808408292.0,2277055808408292.0,18
a02349,547460000000.0,547460000000.0,1,98740000000.0,98740000000.0,1,0.0,0.0,0,91000000000.0,91000000000.0,1
a25099,0.0,0.0,0,2.00099466316161e+16,2.00099466316161e+16,4,0.0,0.0,0,2.000999118e+16,2.000999118e+16,2
a17657,0.0,0.0,0,387613910000.0,387613910000.0,5,0.0,0.0,0,394816960000.0,394816960000.0,1
a08145,0.0,0.0,0,49939768056281.85,49939768056281.85,5,0.0,0.0,0,49971477697779.375,49971477697779.375,5
a30815,35260121100000.0,35260121100000.0,5,692087850000.0,692087850000.0,6,0.0,0.0,0,155730000000.0,155730000000.0,1
a22111,0.0,0.0,0,20858719000000.0,20858719000000.0,1,0.0,0.0,0,20865019000000.0,20865019000000.0,2
a26966,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,208100000000.0,208100000000.0,1
a21295,0.0,0.0,0,1099160000000.0,1099160000000.0,1,0.0,0.0,0,1100000000000.0,1100000000000.0,1
a25860,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,150840000000.0,150840000000.0,3
a22913,0.0,0.0,0,0.0,0.0,0,7268682300000.0,7268682300000.0,3,766714200000.0,766714200000.0,3
a27676,169764205035260.47,169764205035260.47,25,89964299999991.6,89964299999991.6,25,586815957626613.0,586815957626613.0,6,29521133281150.0,29521133281150.0,9
a31007,4108511932000000.0,4108511932000000.0,25,1664308589950000.0,1664308589950000.0,25,0.0,0.0,0,242529585999387.2,242529585999387.2,5
a20552,74330325917261.5,74330325917261.5,25,1960478918964.516,1960478918964.516,25,0.0,0.0,0,442651066697.7432,442651066697.7432,5
a08114,0.0,0.0,0,841925344999222.0,841925344999222.0,5,0.0,0.0,0,24399468839087.457,24399468839087.457,5
a19874,0.0,0.0,0,34403556550000.0,34403556550000.0,5,3705781954403811.0,3705781954403811.0,5,163148609759059.84,163148609759059.84,9
a01825,3563658848700000.0,3563658848700000.0,5,999937999999990.0,999937999999990.0,5,0.0,0.0,0,199981100000000.0,199981100000000.0,1
a23211,0.0,0.0,0,1009824500000000.0,1009824500000000.0,3,0.0,0.0,0,1009962200000000.0,1009962200000000.0,2
a15090,0.0,0.0,0,170660131899693.62,170660131899693.62,5,0.0,0.0,0,2049937732019.4775,2049937732019.4775,5
a01089,2.4329045e+16,2.4329045e+16,25,197346059000000.0,197346059000000.0,25,0.0,0.0,0,6654962447342.887,6654962447342.887,5
a13636,2025980000000.0,2025980000000.0,5,1658390377423.2302,1658390377423.2302,9,2675627505272.986,2675627505272.986,10,3292280000000.0,3292280000000.0,10
a06000,69430859299540.31,69430859299540.31,5,57438023000000.0,57438023000000.0,9,689973994303304.0,689973994303304.0,13,84344033598197.16,84344033598197.16,15
a24776,0.0,0.0,0,9852160000000.0,9852160000000.0,1,0.0,0.0,0,9993490000000.0,9993490000000.0,1
a28773,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,997900000000.0,997900000000.0,1
a29683,0.0,0.0,0,187526000000.0,187526000000.0,5,456969124413681.44,456969124413681.44,5,10321992451500.0,10321992451500.0,9
a11131,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,1617071230000.0,1617071230000.0,2
a10406,127746206000000.0,127746206000000.0,25,48182100963062.414,48182100963062.414,25,0.0,0.0,0,9855758115839.557,9855758115839.557,5
a29206,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0
a05885,718463885123514.0,718463885123514.0,25,18364011063059.227,18364011063059.227,25,0.0,0.0,0,3708922968611.845,3708922968611.845,5
a23277,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,0.0,0.0,0
a20052,0.0,0.0,0,95114639129.58978,95114639129.58978,5,0.0,0.0,0,3953654040751.455,3953654040751.455,5
a05656,51885520499865.6,51885520499865.6,4,168922219539381.75,168922219539381.75,7,65993700000000.0,65993700000000.0,2,271078978999516.16,271078978999516.16,6
a04930,0.0,0.0,0,110479400080000.0,110479400080000.0,5,0.0,0.0,36,49511800000000.0,49511800000000.0,5
a05324,0.0,0.0,0,0.0,0.0,0,348084544677850.0,348084544677850.0,12,184448446094289.25,184448446094289.25,13
a05667,0.0,0.0,0,95800000000.0,95800000000.0,2,0.0,0.0,0,199218800000.0,199218800000.0,1
a12206,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,89985720000000.0,89985720000000.0,1
a10196,0.0,0.0,0,6971087283362.775,6971087283362.775,5,153931540092580.5,153931540092580.5,25,16454951527327.0,16454951527327.0,25
a19533,0.0,0.0,6,0.0,0.0,8,3982303400000.0,3982303400000.0,26,7355418800000.0,7355418800000.0,8
a11442,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,165800000000.0,165800000000.0,3
a04491,0.0,0.0,0,1172903999000.0,1172903999000.0,5,211978905120000.0,211978905120000.0,4,88450251600000.0,88450251600000.0,8
a09179,13232966300000.0,13232966300000.0,1,11571324800000.0,11571324800000.0,5,0.0,0.0,0,13984696800000.0,13984696800000.0,5
a21751,0.0,0.0,0,57188174600000.0,57188174600000.0,5,11165021308189.71,11165021308189.71,20,331586750000000.0,331586750000000.0,21
a29846,0.0,0.0,0,807318325135748.6,807318325135748.6,5,1959984040000000.0,1959984040000000.0,2,5148329051454980.0,5148329051454980.0,3
a24676,0.0,0.0,0,129721917602400.0,129721917602400.0,2,0.0,0.0,0,26339826699496.46,26339826699496.46,5
a29736,0.0,0.0,0,0.0,0.0,5,468000000000.0,468000000000.0,10,702200000000.0,702200000000.0,11
a11482,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,8320000000.0,8320000000.0,1
a16800,0.0,0.0,0,5488780000000.0,5488780000000.0,5,0.0,0.0,0,5462126325836.803,5462126325836.803,5
a29437,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2544697938875.459,2544697938875.459,5
a29164,298410883120000.0,298410883120000.0,20,118838483500000.0,118838483500000.0,20,0.0,0.0,0,13536129300000.0,13536129300000.0,5
a01350,0.0,0.0,6,582300993860.6447,582300993860.6447,8,0.0,0.0,4,2315400000000.0,2315400000000.0,4
a12638,0.0,0.0,0,3229379290000.0,3229379290000.0,5,6983200000000.0,6983200000000.0,1,3463760770000.0,3463760770000.0,5
a07635,0.0,0.0,0,3086002515495.2085,3086002515495.2085,5,0.0,0.0,0,3974410493656.2383,3974410493656.2383,2
a24937,149205441560000.0,149205441560000.0,10,151066202675390.78,151066202675390.78,10,26973182541860.09,26973182541860.09,15,16286847353442.12,16286847353442.12,17
a22182,0.0,0.0,0,235285183219270.53,235285183219270.53,5,0.0,0.0,0,175084989826901.6,175084989826901.6,5
a27788,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1792713544847.139,1792713544847.139,5
a20972,2264796971900000.0,2264796971900000.0,13,161860858880000.0,161860858880000.0,14,0.0,0.0,0,5245136311713.74,5245136311713.74,5
a21505,373013603900000.0,373013603900000.0,25,2179058461344122.0,2179058461344122.0,25,169542443599831.97,169542443599831.97,5,158593786218429.62,158593786218429.62,9
a18850,29000000000.0,29000000000.0,10,2798034924749979.0,2798034924749979.0,13,1196332488112000.0,1196332488112000.0,20,2680395500000000.0,2680395500000000.0,21
a14882,932907485896.1378,932907485896.1378,1,942925528651.9962,942925528651.9962,1,6029458828651.996,6029458828651.996,6,2370831875771.2646,2370831875771.2646,9
a24218,0.0,0.0,6,135754432998302.78,135754432998302.78,8,0.0,0.0,0,14972439603291.629,14972439603291.629,5
a24569,0.0,0.0,0,20989920000000.0,20989920000000.0,5,4872015218630000.0,4872015218630000.0,25,217542500000000.0,217542500000000.0,25
a08657,0.0,0.0,0,3.0009961e+16,3.0009961e+16,3,0.0,0.0,0,3.0009991599999996e+16,3.0009991599999996e+16,2
a03902,0.0,0.0,0,7553275900000.0,7553275900000.0,5,0.0,0.0,0,5577540530437.899,5577540530437.899,5
a03668,317068457742.05084,317068457742.05084,3,1796850000000.0,1796850000000.0,7,7358870000000.0,7358870000000.0,5,10559890000000.0,10559890000000.0,6
a05780,0.0,0.0,0,397330399900000.0,397330399900000.0,4,1991151700000.0,1991151700000.0,1,199932049371613.0,199932049371613.0,5
