account,profit_category
a01848,very_high_profit
a14564,very_high_profit
a16058,loss_or_zero
a20195,very_high_profit
a31144,very_high_profit
a27785,loss_or_zero
a20035,loss_or_zero
a04713,very_high_profit
a15990,very_high_profit
a15685,very_high_profit
a30575,loss_or_zero
a05177,loss_or_zero
a08979,very_high_profit
a03824,very_high_profit
a18573,very_high_profit
a23503,loss_or_zero
a09565,loss_or_zero
a20082,loss_or_zero
a06650,loss_or_zero
a30094,very_high_profit
a19983,loss_or_zero
a04556,very_high_profit
a18856,very_high_profit
a25809,loss_or_zero
a28846,loss_or_zero
a02047,very_high_profit
a26101,very_high_profit
a04322,very_high_profit
a02441,loss_or_zero
a03772,loss_or_zero
a31486,loss_or_zero
a16688,very_high_profit
a29689,loss_or_zero
a20769,loss_or_zero
a24226,loss_or_zero
a31039,very_high_profit
a07025,very_high_profit
a05739,loss_or_zero
a28132,loss_or_zero
a17166,very_high_profit
a07918,very_high_profit
a07865,very_high_profit
a13913,very_high_profit
a09624,loss_or_zero
a06836,loss_or_zero
a09025,loss_or_zero
a07680,very_high_profit
a10507,very_high_profit
a02555,loss_or_zero
a14402,loss_or_zero
a19401,loss_or_zero
a29290,loss_or_zero
a10307,loss_or_zero
a18671,very_high_profit
a10456,loss_or_zero
a12078,loss_or_zero
a16635,very_high_profit
a31216,very_high_profit
a06987,loss_or_zero
a00878,very_high_profit
a26993,loss_or_zero
a29824,very_high_profit
a05386,very_high_profit
a02582,loss_or_zero
a15282,very_high_profit
a08306,very_high_profit
a08895,very_high_profit
a31101,very_high_profit
a26655,loss_or_zero
a27913,loss_or_zero
a17254,loss_or_zero
a23181,very_high_profit
a26933,loss_or_zero
a28573,loss_or_zero
a22384,loss_or_zero
a26599,very_high_profit
a04260,loss_or_zero
a11802,loss_or_zero
a08327,loss_or_zero
a01920,loss_or_zero
a09460,very_high_profit
a12878,very_high_profit
a19973,loss_or_zero
a08178,loss_or_zero
a24072,loss_or_zero
a27268,very_high_profit
a16799,very_high_profit
a05090,loss_or_zero
a14729,very_high_profit
a23170,loss_or_zero
a01173,very_high_profit
a08885,very_high_profit
a10884,very_high_profit
a13716,loss_or_zero
a24574,loss_or_zero
a23788,very_high_profit
a21474,very_high_profit
a11192,loss_or_zero
a21579,very_high_profit
a13730,loss_or_zero
a08423,very_high_profit
a10223,very_high_profit
a21090,loss_or_zero
a04503,loss_or_zero
a30679,loss_or_zero
a20307,loss_or_zero
a13739,loss_or_zero
a26368,loss_or_zero
a14467,very_high_profit
a05269,very_high_profit
a14450,very_high_profit
a27996,loss_or_zero
a15425,very_high_profit
a29941,loss_or_zero
a07421,loss_or_zero
a06195,loss_or_zero
a08995,loss_or_zero
a19652,loss_or_zero
a20970,loss_or_zero
a08045,very_high_profit
a23607,very_high_profit
a11625,loss_or_zero
a05983,very_high_profit
a17984,loss_or_zero
a13980,very_high_profit
a15975,very_high_profit
a26930,loss_or_zero
a01496,loss_or_zero
a23539,loss_or_zero
a25418,very_high_profit
a00629,very_high_profit
a10673,very_high_profit
a13289,very_high_profit
a27917,very_high_profit
a30620,loss_or_zero
a20009,very_high_profit
a15303,loss_or_zero
a15951,loss_or_zero
a00303,very_high_profit
a27339,loss_or_zero
a27336,very_high_profit
a18717,very_high_profit
a15460,loss_or_zero
a29045,loss_or_zero
a11337,very_high_profit
a13284,very_high_profit
a05879,loss_or_zero
a02046,very_high_profit
a24250,loss_or_zero
a08493,loss_or_zero
a02729,very_high_profit
a06714,loss_or_zero
a03139,very_high_profit
a12062,very_high_profit
a20685,loss_or_zero
a24700,very_high_profit
a06099,very_high_profit
a28146,very_high_profit
a28845,loss_or_zero
a06140,very_high_profit
a06096,very_high_profit
a03271,very_high_profit
a12959,very_high_profit
a02315,very_high_profit
a05948,very_high_profit
a20622,very_high_profit
a03185,very_high_profit
a15932,loss_or_zero
a11046,loss_or_zero
a21753,very_high_profit
a13125,very_high_profit
a09022,loss_or_zero
a12063,loss_or_zero
a12054,loss_or_zero
a06897,loss_or_zero
a26326,loss_or_zero
a03083,loss_or_zero
a02004,loss_or_zero
a16785,very_high_profit
a03896,loss_or_zero
a07891,loss_or_zero
a02768,very_high_profit
a07312,loss_or_zero
a12726,very_high_profit
a29811,very_high_profit
a06229,very_high_profit
a23600,loss_or_zero
a12083,loss_or_zero
a03119,loss_or_zero
a18328,loss_or_zero
a18848,loss_or_zero
a14679,very_high_profit
a24434,loss_or_zero
a30707,very_high_profit
a18318,very_high_profit
a19030,loss_or_zero
a16819,very_high_profit
a28451,loss_or_zero
a23307,loss_or_zero
a31166,loss_or_zero
a09295,very_high_profit
a11319,loss_or_zero
a28643,loss_or_zero
a16105,loss_or_zero
a28748,loss_or_zero
a22652,loss_or_zero
a24566,loss_or_zero
a08778,very_high_profit
a08813,loss_or_zero
a01828,loss_or_zero
a03666,loss_or_zero
a03699,very_high_profit
a14360,very_high_profit
a13740,loss_or_zero
a23533,loss_or_zero
a13720,loss_or_zero
a14220,very_high_profit
a03612,very_high_profit
a17767,loss_or_zero
a07890,very_high_profit
a22480,very_high_profit
a22364,very_high_profit
a26460,loss_or_zero
a19141,very_high_profit
a11052,very_high_profit
a21359,loss_or_zero
a09471,loss_or_zero
a07936,loss_or_zero
a24400,very_high_profit
a29637,very_high_profit
a05812,loss_or_zero
a11903,loss_or_zero
a12030,loss_or_zero
a31113,loss_or_zero
a29040,very_high_profit
a28946,loss_or_zero
a28977,loss_or_zero
a26399,very_high_profit
a03121,very_high_profit
a18766,loss_or_zero
a07674,loss_or_zero
a27308,loss_or_zero
a04436,very_high_profit
a19595,very_high_profit
a28698,very_high_profit
a10514,loss_or_zero
a03147,very_high_profit
a13803,loss_or_zero
a24702,loss_or_zero
a22675,very_high_profit
a30584,very_high_profit
a06416,loss_or_zero
a27030,very_high_profit
a01402,very_high_profit
a07363,very_high_profit
a23305,loss_or_zero
a30158,very_high_profit
a11124,very_high_profit
a07531,very_high_profit
a03216,loss_or_zero
a20754,loss_or_zero
a28312,very_high_profit
a20206,loss_or_zero
a15273,loss_or_zero
a11559,very_high_profit
a15105,very_high_profit
a29457,loss_or_zero
a14131,very_high_profit
a11447,loss_or_zero
a23875,very_high_profit
a28199,loss_or_zero
a12284,loss_or_zero
a00485,very_high_profit
a06624,very_high_profit
a29821,very_high_profit
a13351,very_high_profit
a24021,loss_or_zero
a15569,very_high_profit
a19064,loss_or_zero
a29134,very_high_profit
a01325,loss_or_zero
a31463,loss_or_zero
a09576,very_high_profit
a01957,very_high_profit
a01422,very_high_profit
a26609,loss_or_zero
a22311,very_high_profit
a02677,very_high_profit
a11734,loss_or_zero
a14915,loss_or_zero
a22126,loss_or_zero
a00964,loss_or_zero
a02276,loss_or_zero
a18403,very_high_profit
a02638,loss_or_zero
a13832,loss_or_zero
a18795,very_high_profit
a27227,loss_or_zero
a25338,very_high_profit
a15582,very_high_profit
a15465,loss_or_zero
a18943,very_high_profit
a18397,loss_or_zero
a14516,very_high_profit
a12662,very_high_profit
a30721,very_high_profit
a15820,very_high_profit
a29833,very_high_profit
a04083,very_high_profit
a21067,very_high_profit
a15314,loss_or_zero
a24310,very_high_profit
a15279,loss_or_zero
a27490,loss_or_zero
a21010,very_high_profit
a15341,very_high_profit
a27260,loss_or_zero
a19283,loss_or_zero
a23692,loss_or_zero
a22889,loss_or_zero
a10557,very_high_profit
a06239,very_high_profit
a04124,loss_or_zero
a25130,loss_or_zero
a21500,loss_or_zero
a03109,loss_or_zero
a19557,very_high_profit
a00728,loss_or_zero
a28311,very_high_profit
a05108,loss_or_zero
a02519,very_high_profit
a06299,very_high_profit
a02438,very_high_profit
a30122,loss_or_zero
a09653,very_high_profit
a27207,very_high_profit
a13213,very_high_profit
a04617,loss_or_zero
a11940,loss_or_zero
a21134,loss_or_zero
a18217,very_high_profit
a03724,loss_or_zero
a09137,loss_or_zero
a04304,very_high_profit
a29210,loss_or_zero
a08133,very_high_profit
a14921,very_high_profit
a18773,loss_or_zero
a18842,very_high_profit
a14243,very_high_profit
a14892,loss_or_zero
a10005,loss_or_zero
a20141,very_high_profit
a30755,very_high_profit
a01233,very_high_profit
a17365,loss_or_zero
a14107,loss_or_zero
a27536,loss_or_zero
a29609,loss_or_zero
a28903,very_high_profit
a06831,loss_or_zero
a21273,loss_or_zero
a26723,loss_or_zero
a29194,very_high_profit
a03579,very_high_profit
a05642,loss_or_zero
a17190,very_high_profit
a25493,loss_or_zero
a04229,very_high_profit
a20999,very_high_profit
a04618,very_high_profit
a17887,very_high_profit
a19275,very_high_profit
a04473,loss_or_zero
a29515,very_high_profit
a13515,loss_or_zero
a02246,loss_or_zero
a25209,loss_or_zero
a21739,loss_or_zero
a00884,loss_or_zero
a14152,loss_or_zero
a00496,very_high_profit
a29975,very_high_profit
a15831,loss_or_zero
a15075,very_high_profit
a20321,very_high_profit
a28295,loss_or_zero
a07938,very_high_profit
a11445,loss_or_zero
a00749,loss_or_zero
a07223,loss_or_zero
a23315,loss_or_zero
a25671,very_high_profit
a00846,loss_or_zero
a07818,very_high_profit
a14029,very_high_profit
a14049,loss_or_zero
a26384,loss_or_zero
a03334,loss_or_zero
a20708,loss_or_zero
a22781,very_high_profit
a23802,very_high_profit
a12155,very_high_profit
a10178,loss_or_zero
a27129,very_high_profit
a17439,loss_or_zero
a23849,loss_or_zero
a16481,very_high_profit
a06841,very_high_profit
a12256,loss_or_zero
a17347,very_high_profit
a17408,loss_or_zero
a05244,very_high_profit
a01775,very_high_profit
a09132,loss_or_zero
a03978,loss_or_zero
a05261,loss_or_zero
a26293,loss_or_zero
a20948,loss_or_zero
a14829,very_high_profit
a25399,loss_or_zero
a00570,very_high_profit
a28667,loss_or_zero
a01161,loss_or_zero
a07417,loss_or_zero
a25544,very_high_profit
a18983,loss_or_zero
a09133,very_high_profit
a22470,very_high_profit
a02627,loss_or_zero
a14545,very_high_profit
a10725,loss_or_zero
a21192,very_high_profit
a03899,very_high_profit
a09639,very_high_profit
a15319,loss_or_zero
a23127,loss_or_zero
a04961,very_high_profit
a24338,loss_or_zero
a16337,very_high_profit
a00941,loss_or_zero
a00062,loss_or_zero
a31186,loss_or_zero
a05549,loss_or_zero
a12926,loss_or_zero
a27664,loss_or_zero
a29063,loss_or_zero
a02144,loss_or_zero
a06683,loss_or_zero
a09568,very_high_profit
a00718,very_high_profit
a16517,loss_or_zero
a30865,very_high_profit
a02592,very_high_profit
a16165,loss_or_zero
a05126,very_high_profit
a27908,loss_or_zero
a10260,loss_or_zero
a06724,loss_or_zero
a02205,loss_or_zero
a21248,loss_or_zero
a05635,loss_or_zero
a01656,loss_or_zero
a04604,loss_or_zero
a19950,very_high_profit
a03979,very_high_profit
a03431,loss_or_zero
a00816,very_high_profit
a19601,very_high_profit
a11372,loss_or_zero
a08094,loss_or_zero
a14521,very_high_profit
a28763,loss_or_zero
a26010,loss_or_zero
a04964,very_high_profit
a27756,very_high_profit
a21654,loss_or_zero
a06888,very_high_profit
a19302,loss_or_zero
a18044,very_high_profit
a29154,very_high_profit
a20565,very_high_profit
a31100,loss_or_zero
a14597,loss_or_zero
a25575,very_high_profit
a09921,loss_or_zero
a07131,loss_or_zero
a02292,loss_or_zero
a31439,very_high_profit
a27697,very_high_profit
a04276,very_high_profit
a01255,very_high_profit
a18279,very_high_profit
a28294,loss_or_zero
a01679,very_high_profit
a16791,very_high_profit
a25784,very_high_profit
a28362,loss_or_zero
a07029,very_high_profit
a30116,loss_or_zero
a07911,loss_or_zero
a18093,very_high_profit
a24050,loss_or_zero
a26207,very_high_profit
a21476,loss_or_zero
a28645,loss_or_zero
a17193,loss_or_zero
a00888,very_high_profit
a11902,loss_or_zero
a24078,loss_or_zero
a01169,loss_or_zero
a18831,very_high_profit
a31316,loss_or_zero
a13019,loss_or_zero
a25719,very_high_profit
a03127,loss_or_zero
a12539,very_high_profit
a06167,loss_or_zero
a30170,loss_or_zero
a00996,very_high_profit
a21497,very_high_profit
a11988,loss_or_zero
a12991,very_high_profit
a08781,very_high_profit
a22003,loss_or_zero
a29923,loss_or_zero
a16012,very_high_profit
a22254,very_high_profit
a05486,loss_or_zero
a16756,very_high_profit
a20053,very_high_profit
a05096,loss_or_zero
a21632,very_high_profit
a21842,loss_or_zero
a02633,very_high_profit
a15859,loss_or_zero
a02237,very_high_profit
a30498,loss_or_zero
a22281,loss_or_zero
a00077,very_high_profit
a30299,very_high_profit
a09151,loss_or_zero
a17339,very_high_profit
a18600,very_high_profit
a05772,loss_or_zero
a31483,loss_or_zero
a10681,very_high_profit
a02137,loss_or_zero
a28258,very_high_profit
a06891,loss_or_zero
a21830,loss_or_zero
a03996,loss_or_zero
a22322,loss_or_zero
a05224,very_high_profit
a11876,very_high_profit
a24727,loss_or_zero
a29801,loss_or_zero
a19739,very_high_profit
a29299,loss_or_zero
a13145,loss_or_zero
a09773,loss_or_zero
a02675,very_high_profit
a10393,loss_or_zero
a28231,very_high_profit
a30887,very_high_profit
a02153,very_high_profit
a26928,very_high_profit
a22026,loss_or_zero
a01095,very_high_profit
a28947,very_high_profit
a21665,loss_or_zero
a28190,very_high_profit
a26770,loss_or_zero
a28906,very_high_profit
a30726,loss_or_zero
a09200,very_high_profit
a26643,very_high_profit
a30461,loss_or_zero
a12392,very_high_profit
a06790,very_high_profit
a27223,loss_or_zero
a24553,loss_or_zero
a16767,very_high_profit
a00835,very_high_profit
a00786,loss_or_zero
a05866,loss_or_zero
a19048,very_high_profit
a22506,very_high_profit
a00606,very_high_profit
a30993,loss_or_zero
a21651,loss_or_zero
a04329,very_high_profit
a03164,very_high_profit
a09597,loss_or_zero
a03136,very_high_profit
a06847,very_high_profit
a03396,loss_or_zero
a17857,loss_or_zero
a30353,loss_or_zero
a01333,loss_or_zero
a10220,loss_or_zero
a09082,very_high_profit
a31156,very_high_profit
a24672,very_high_profit
a24146,loss_or_zero
a09029,loss_or_zero
a06225,very_high_profit
a12592,loss_or_zero
a07195,loss_or_zero
a15188,loss_or_zero
a21235,very_high_profit
a06483,loss_or_zero
a22477,very_high_profit
a31249,loss_or_zero
a09538,very_high_profit
a18208,very_high_profit
a29084,loss_or_zero
a23286,loss_or_zero
a24446,loss_or_zero
a04677,very_high_profit
a05706,loss_or_zero
a28307,loss_or_zero
a17037,very_high_profit
a31009,very_high_profit
a01189,very_high_profit
a16614,loss_or_zero
a16930,very_high_profit
a27759,very_high_profit
a28296,loss_or_zero
a10199,very_high_profit
a15483,very_high_profit
a11631,loss_or_zero
a31161,very_high_profit
a01451,very_high_profit
a20992,very_high_profit
a00050,loss_or_zero
a26969,very_high_profit
a12723,very_high_profit
a10439,loss_or_zero
a08709,very_high_profit
a10610,very_high_profit
a17392,very_high_profit
a21137,loss_or_zero
a28280,loss_or_zero
a14451,loss_or_zero
a22579,loss_or_zero
a11982,loss_or_zero
a04134,very_high_profit
a13155,loss_or_zero
a28144,very_high_profit
a25948,loss_or_zero
a13347,very_high_profit
a27625,very_high_profit
a05182,loss_or_zero
a02195,loss_or_zero
a26138,very_high_profit
a11922,very_high_profit
a17966,loss_or_zero
a25401,loss_or_zero
a16385,very_high_profit
a04763,very_high_profit
a20421,loss_or_zero
a00277,very_high_profit
a24382,very_high_profit
a02274,very_high_profit
a14836,loss_or_zero
a06983,loss_or_zero
a31231,very_high_profit
a21678,very_high_profit
a17414,loss_or_zero
a01328,very_high_profit
a07158,loss_or_zero
a17390,very_high_profit
a13388,very_high_profit
a27181,very_high_profit
a16247,loss_or_zero
a04364,very_high_profit
a22606,very_high_profit
a28370,loss_or_zero
a03309,loss_or_zero
a08934,loss_or_zero
a00758,very_high_profit
a24290,loss_or_zero
a18032,loss_or_zero
a21801,loss_or_zero
a08770,loss_or_zero
a02656,very_high_profit
a27447,very_high_profit
a14798,loss_or_zero
a07425,very_high_profit
a06230,loss_or_zero
a04356,loss_or_zero
a14919,very_high_profit
a11836,very_high_profit
a05464,very_high_profit
a31002,loss_or_zero
a25861,loss_or_zero
a08729,loss_or_zero
a12840,very_high_profit
a20991,loss_or_zero
a17679,very_high_profit
a19923,loss_or_zero
a11784,loss_or_zero
a05087,loss_or_zero
a20164,very_high_profit
a16263,very_high_profit
a24964,very_high_profit
a27765,very_high_profit
a14155,very_high_profit
a12421,very_high_profit
a09416,very_high_profit
a02623,loss_or_zero
a18233,very_high_profit
a17278,very_high_profit
a12223,very_high_profit
a06611,loss_or_zero
a16300,loss_or_zero
a02466,loss_or_zero
a05173,very_high_profit
a20691,very_high_profit
a04416,loss_or_zero
a26302,very_high_profit
a21115,very_high_profit
a16948,loss_or_zero
a09429,very_high_profit
a28614,very_high_profit
a30692,very_high_profit
a22120,loss_or_zero
a13753,very_high_profit
a20296,loss_or_zero
a26742,loss_or_zero
a11832,very_high_profit
a25649,very_high_profit
a29284,loss_or_zero
a14713,loss_or_zero
a25985,loss_or_zero
a27672,very_high_profit
a08180,loss_or_zero
a11456,loss_or_zero
a10739,loss_or_zero
a01736,loss_or_zero
a00975,loss_or_zero
a29990,loss_or_zero
a19105,loss_or_zero
a27689,loss_or_zero
a19596,very_high_profit
a26406,very_high_profit
a29129,very_high_profit
a27219,very_high_profit
a30163,loss_or_zero
a02899,very_high_profit
a05888,loss_or_zero
a20345,loss_or_zero
a11303,loss_or_zero
a15699,loss_or_zero
a00241,very_high_profit
a12699,loss_or_zero
a22222,loss_or_zero
a21755,loss_or_zero
a21744,loss_or_zero
a03709,very_high_profit
a05579,very_high_profit
a26862,loss_or_zero
a00124,loss_or_zero
a25759,loss_or_zero
a26124,loss_or_zero
a11870,loss_or_zero
a06517,very_high_profit
a01418,very_high_profit
a16041,very_high_profit
a08183,very_high_profit
a02848,very_high_profit
a09304,very_high_profit
a16575,very_high_profit
a11798,very_high_profit
a27696,loss_or_zero
a15000,very_high_profit
a08040,loss_or_zero
a25610,loss_or_zero
a14319,loss_or_zero
a18370,very_high_profit
a23205,loss_or_zero
a29251,very_high_profit
a10302,very_high_profit
a20375,very_high_profit
a00714,loss_or_zero
a26401,very_high_profit
a17208,loss_or_zero
a29963,loss_or_zero
a09105,very_high_profit
a26801,loss_or_zero
a01420,loss_or_zero
a31418,loss_or_zero
a10648,loss_or_zero
a00772,loss_or_zero
a03551,loss_or_zero
a19402,loss_or_zero
a06562,very_high_profit
a21366,loss_or_zero
a00005,very_high_profit
a11090,loss_or_zero
a20462,very_high_profit
a13097,very_high_profit
a19542,very_high_profit
a20484,very_high_profit
a28738,very_high_profit
a07042,very_high_profit
a20993,loss_or_zero
a23634,loss_or_zero
a14684,very_high_profit
a00119,loss_or_zero
a16771,loss_or_zero
a03504,very_high_profit
a08565,loss_or_zero
a01184,loss_or_zero
a18146,loss_or_zero
a04658,very_high_profit
a11532,very_high_profit
a14783,loss_or_zero
a00324,loss_or_zero
a07624,loss_or_zero
a27287,loss_or_zero
a30867,very_high_profit
a04429,loss_or_zero
a01955,loss_or_zero
